purchase_order_id,supplier_id,sku,qty_ordered,order_date,expected_delivery_date,delivery_status
PO002632,SUP011,ITM00021,446,27-08-2023,10-10-2023,Delivered
PO002633,SUP023,PRO00161,509,12-06-2024,25-06-2024,Pending
PO002634,SUP005,PRO00097,170,17-10-2023,30-11-2023,In Transit
PO002635,SUP028,PRO00087,491,13-08-2024,10-09-2024,Delayed
PO002636,SUP023,PROD00123,217,09-04-2024,27-05-2024,In Transit
PO002637,SUP006,PROD00199,245,02/14/2024,20-03-2024,Pending
PO002638,SUP017,SKU00140,110,16-02-2025,25-03-2025,Pending
PO002639,SUP009,PRO00133,218,14-04-2025,23-04-2025,Delayed
PO002640,SUP003,PROD00008,153,,12-02-2024,Cancelled
PO002641,SUP009,PRO00064,432,16-03-2023,02-05-2023,In Transit
PO002642,SUP004,ITM00033,86,05-07-2025,27-07-2025,In Transit
PO002643,SUP021,PROD00008,458,10-08-2025,16-08-2025,In Transit
PO002644,SUP001,SKU00194,543,25-04-2024,11-05-2024,Cancelled
PO002645,SUP026,PRO00155,332,13-01-2023,03-02-2023,Delivered
PO002646,SUP010,PRO00109,113,12-01-2025,29-01-2025,Delayed
PO002647,SUP023,SKU00188,260,25-05-2023,12-06-2023,In Transit
PO002648,SUP003,ITM00158,93,08/23/2025,04-10-2025, Delivered 
PO002649,SUP018,PRO00074,227,05-01-2025,01-02-2025,Delayed
PO002650,SUP002,PRO00195,544,13-07-2023,24-08-2023,In Transit
PO002651,SUP001,SKU00009,192,01-05-2023,07-05-2023,Cancelled
PO002652,SUP018,PRO00100,375,25-11-2024,07-01-2025,Delayed
PO002653,SUP008,PRO00133,118,21-09-2024,16-10-2024,Delivered
PO002654,SUP005,ITM00015,444,23-04-2025,26-05-2025,Delivered
PO002655,SUP008,SKU00188,165,10-05-2023,23-05-2023,In Transit
PO002656,SUP024,SKU00154,304,03-11-2024,06-12-2024,In Transit
PO002657,SUP026,PROD00199,550,11-11-2024,28-12-2024,Cancelled
PO002658,SUP027,PROD00199,347,13-02-2024,25-02-2024,Cancelled
PO002659,SUP028,SKU00124,378,22-06-2024,12-07-2024,Delayed
PO002660,SUP009,PRO00104,540,19-01-2023,19-02-2023,Delayed
PO002661,SUP010,SKU00061,398,01-02-2024,06-02-2024,Cancelled
PO002662,SUP016,PROD00016,150,04-10-2023,06-11-2023,In Transit
PO002663,SUP024,PRO00030,465,27-05-2025,04-07-2025,Pending
PO002664,SUP030,ITM00040,351,26-01-2025,11-02-2025,Pending
PO002665,SUP009,ITM00065,207,06-09-2024,19-09-2024,In Transit
PO002666,SUP006,PROD00018,138,05-08-2023,16-09-2023,Delayed
PO002667,SUP007,SKU00072,478,19-11-2024,10-12-2024,Pending
PO002668,SUP019,PRO00144,484,14-06-2023,27-06-2023,In Transit
PO002669,SUP030,SKU00082,131,05-07-2024,12-07-2024,In Transit
PO002670,SUP022,PROD00147,166,20-03-2023,01-05-2023,In Transit
PO002671,SUP002,ITM00011,98,19-10-2023,06-12-2023,Pending
PO002672,SUP023,PRO00038,470,18-02-2024,17-03-2024,Cancelled
PO002673,SUP028,ITM00025,336,09-06-2025,03-07-2025,Delivered
PO002674,SUP020,SKU00093,517,10-09-2025,06-10-2025,Pending
PO002675,SUP014,PRO00038,175,29-09-2024,17-10-2024,Delivered
PO002676,SUP014,SKU00101,135,11-06-2023,22-07-2023,Cancelled
PO002677,SUP020,SKU00173,362,25-01-2025,04-02-2025,Pending
PO002678,SUP011,PRO00131,208,04-11-2023,12-02-2023,Delivered
PO002679,SUP017,PROD00165,53,20-03-2025,16-04-2025,Pending
PO002680,SUP007,ITM00135,102,17-03-2023,28-04-2023,Delivered
PO002681,SUP016,PROD00062,128,20-10-2024,05-11-2024,Delayed
PO002682,SUP012,PROD00018,477,07-12-2024,29-12-2024, Delivered 
PO002683,SUP017,SKU00190,550,20-07-2025,05-09-2025,Delivered
PO002684,SUP011,SKU00046,125,30-07-2024,18-09-2024,Delayed
PO002685,SUP004,PROD00117,203,16-01-2023,19-02-2023,Cancelled
PO002686,SUP011,SKU00031,311,07-04-2023,26-04-2023,Cancelled
PO002687,SUP013,PROD00044,115,31-03-2024,17-04-2024,Pending
PO002688,SUP007,PROD00182,345,29-03-2025,06-04-2025,In Transit
PO002689,SUP008,SKU00179,388,08-06-2025,14-07-2025,Delayed
PO002690,SUP023,PROD00075,255,26-02-2024,08-03-2024,In Transit
PO002691,SUP012,SKU00079,436,26-09-2025,27-10-2025,Delayed
PO002692,SUP001,ITM00166,522,04-06-2025,16-06-2025,Pending
PO002693,SUP028,PROD00024,227,18-01-2024,14-02-2024,Delayed
PO002694,SUP017,PROD00187,50,14-09-2023,07-10-2023,Delayed
PO002695,SUP027,PROD00160,514,23-04-2023,28-05-2023,Cancelled
PO002696,SUP004,SKU00130,548,13-04-2023,11-05-2023,Pending
PO002697,SUP006,PRO00030,58,08-08-2023,03-09-2023,In Transit
PO002698,SUP010,PROD00185,106,20-09-2025,01-11-2025,In Transit
PO002699,SUP005,PROD00018,182,10-06-2025,18-07-2025,Cancelled
PO002700,SUP020,PROD00160,369,25-08-2023,27-09-2023,Pending
PO002701,SUP030,SKU00098,332,16-08-2023,29-08-2023,In Transit
PO002702,SUP012,SKU00002,359,14-11-2023,27-11-2023,Cancelled
PO002703,SUP013,PROD00048,549,09-09-2023,06-10-2023,In Transit
PO002704,SUP022,ITM00139,156,21-08-2025,07-09-2025,Cancelled
PO002705,SUP005,PROD00107,60,01-08-2023,18-08-2023,Delivered
PO002706,SUP019,SKU00094,483,06-02-2025,02-03-2025,Delivered
PO002707,SUP009,ITM00111,459,17-03-2025,29-03-2025,Cancelled
PO002708,SUP027,PROD00178,287,19-05-2024,06-08-2024,Pending
PO002709,SUP014,PROD00044,497,02-09-2025,07-10-2025,Delivered
PO002710,SUP024,ITM00128,293,05-11-2023,21-12-2023,Pending
PO002711,SUP005,SKU00031,283,14-02-2024,24-02-2024,Delivered
PO002712,SUP001,ITM00113,459,29-01-2023,10-02-2023,Cancelled
PO002713,SUP024,PRO00085,81,06-05-2023,14-06-2023,Delivered
PO002714,SUP030,PRO00144,407,05-02-2024,23-02-2024,Pending
PO002715,SUP008,PRO00053,383,07-11-2023,03-12-2023,Delivered
PO002716,SUP006,PRO00037,314,23-08-2024,03-10-2024,In Transit
PO002717,SUP018,ITM00113,258,18-03-2023,24-03-2023,Cancelled
PO002718,SUP029,PRO00198,396,05-05-2025,15-05-2025,In Transit
PO002719,SUP001,PRO00193,518,19-11-2023,26-11-2023,Pending
PO002720,SUP027,PRO00029,548,25-01-2025,16-02-2025,Delivered
PO002721,SUP011,PROD00192,50,06-09-2024,28-09-2024,Delivered
PO002722,SUP016,SKU00181,321,07-02-2024,12-03-2024,Pending
PO002723,SUP023,PRO00039,494,11-09-2023,28-09-2023,Delivered
PO002724,SUP019,PROD00051,269,31-07-2023,27-08-2023,
PO002725,SUP028,SKU00138,332,23-11-2023,22-12-2023,In Transit
PO002726,SUP013,ITM00110,154,22-12-2024,30-01-2025,In Transit
PO002727,SUP027,PROD00174,260,18-01-2025,01-03-2025,In Transit
PO002728,SUP014,SKU00098,544,01-09-2024,17-10-2024,Cancelled
PO002729,SUP005,PROD00184,448,12-07-2024,29-07-2024,Pending
PO002730,SUP029,PRO00119,513,07-07-2025,26-08-2025,Cancelled
PO002731,SUP022,PRO00074,245,11-11-2024,26-12-2024,Pending
PO002732,SUP021,SKU00079,,21-09-2025,26-10-2025,Delivered
PO002733,SUP027,PRO00030,498,19-05-2024,14-06-2024,Delivered
PO002734,SUP018,ITM00134,506,20-02-2023,14-03-2023,Pending
PO002735,SUP018,PRO00081,167,29-08-2025,07-10-2025,Pending
PO002736,SUP028,PROD00106,,24-08-2025,02-09-2025,In Transit
PO002737,SUP017,SKU00169,406,06-01-2023,23-02-2023,Cancelled
PO002738,SUP008,PRO00076,243,30-08-2024,13-09-2024,In Transit
PO002739,SUP017,PRO00095,82,24-09-2023,11-11-2023,Cancelled
PO002740,SUP003,ITM00126,316,19-09-2023,10-10-2023,In Transit
PO002741,SUP018,ITM00158,480,30-06-2024,08-08-2024,In Transit
PO002742,SUP002,PROD00075,207,05-03-2023,30-03-2023,Pending
PO002743,SUP006,PROD00136,217,13-10-2023,23-10-2023,In Transit
PO002744,SUP027,PROD00132,492,14-07-2025,29-08-2025,Cancelled
PO002745,SUP030,PRO00133,68,28-07-2023,14-09-2023,
PO002746,SUP018,ITM00011,255,14-04-2023,13-05-2023,Delivered
PO002747,SUP028,PRO00151,114,17-05-2024,05/26/2024,Cancelled
PO002748,SUP018,PROD00185,508,10-06-2025,08-07-2025,Cancelled
PO002749,SUP001,ITM00175,417,18-04-2023,04-06-2023,Pending
PO002750,SUP022,PROD00008,102,11-01-2023,09-02-2023,Delayed
PO002751,SUP001,PROD00004,126,04-09-2024,02-10-2024,
PO002752,SUP014,PRO00055,266,07-01-2025,15-01-2025,In Transit
PO002753,SUP024,ITM00091,62,27-06-2023,09-07-2023,Delivered
PO002754,SUP003,SKU00054,203,14-12-2024,30-12-2024,In Transit
PO002755,SUP013,SKU00086,282,05-07-2025,20-07-2025,Pending
PO002756,SUP002,SKU00098,534,07-05-2025,10-06-2025,Cancelled
PO002757,SUP003,SKU00086,387,12-08-2023,27-08-2023,Pending
PO002758,SUP012,PRO00097,338,,16-06-2024,Delivered
PO002759,SUP015,ITM00043,525,02-04-2023,24-04-2023,Delivered
PO002760,SUP021,PROD00125,123,11-07-2023,04-08-2023,Pending
PO002761,SUP019,SKU00089,465,24-12-2024,06-02-2025,In Transit
PO002762,SUP017,PROD00167,111,10-10-2023,27-11-2023,Delivered
PO002763,SUP014,ITM00126,167,11-11-2024,28-12-2024,Cancelled
PO002764,SUP010,SKU00173,78,10-09-2024,02-10-2024,In Transit
PO002765,SUP002,PROD00049,515,21-10-2024,11/18/2024,Delivered
PO002766,SUP012,SKU00079,71,06-09-2023,11-09-2023,Delivered
PO002767,SUP009,ITM00050,385,30-01-2025,28-02-2025,In Transit
PO002768,SUP030,PROD00147,121,20-03-2024,28-03-2024,In Transit
PO002769,SUP030,PRO00131,318,18-01-2024,12-02-2024,Cancelled
PO002770,SUP022,PRO00115,430,05-07-2024,16-08-2024,Pending
PO002771,SUP024,ITM00166,457,25-02-2024,01-03-2024,Delayed
PO002772,SUP017,PRO00068,91,08-02-2024,29-02-2024,Delayed
PO002773,SUP002,PROD00125,315,27-03-2024,15-05-2024,
PO002774,SUP017,ITM00043,520,06-04-2023,17-04-2023,Pending
PO002775,SUP025,ITM00033,85,27-07-2025,05-09-2025,Delayed
PO002776,SUP014,PRO00014,270,01-01-2023,31-01-2023,Pending
PO002777,SUP021,PRO00022,387,01-09-2025,12-09-2025,Cancelled
PO002778,SUP014,PROD00024,479,12-08-2024,21-09-2024,In Transit
PO002779,SUP012,ITM00128,220,24-06-2025,31-07-2025,Cancelled
PO002780,SUP009,SKU00079,63,27-08-2025,10-09-2025,Delivered
PO002781,SUP019,PRO00131,385,04-09-2025,19-09-2025,Cancelled
PO002782,SUP003,SKU00179,431,06-01-2024,24-01-2024,Delivered
PO002783,SUP008,PRO00012,134,22-03-2023,20-04-2023,Delivered
PO002784,SUP028,PROD00121,235,18-09-2024,03-11-2024,Pending
PO002785,SUP018,SKU00173,478,02-03-2024,04/19/2024,
PO002786,SUP025,SKU00140,280,23-04-2025,26-05-2025,In Transit
PO002787,SUP010,ITM00043,282,15-08-2024,04-09-2024,Delivered
PO002788,SUP029,PRO00007,321,28-01-2023,02-02-2023,Delayed
PO002789,SUP002,ITM00099,266,24-02-2023,16-03-2023,Delivered
PO002790,SUP008,PRO00032,487,13-09-2025,25-09-2025,Delayed
PO002791,SUP024,PROD00049,150,04-04-2023,08-05-2023,Pending
PO002792,SUP012,PRO00012,208,09-05-2025,05-06-2025,Pending
PO002793,SUP005,PROD00024,171,09-06-2024,07/29/2024,Delivered
PO002794,SUP029,PROD00165,474,14-09-2023,17-10-2023,Delivered
PO002795,SUP024,SKU00067,351,26-08-2025,04-09-2025,In Transit
PO002796,SUP017,SKU00116,109,19-07-2025,23-08-2025,Delayed
PO002797,SUP014,SKU00026,209,18-06-2023,16-07-2023,Delivered
PO002798,SUP026,PRO00032,185,07-07-2025,02-08-2025,Pending
PO002799,SUP022,ITM00034,190,31-10-2024,18-12-2024,Delayed
PO002800,SUP025,PROD00006,,30-10-2023,03-12-2023,Delayed
PO002801,SUP021,PRO00151,212,25-06-2023,25-07-2023, Delivered
PO002802,SUP023,PROD00167,410,16-10-2023,05-11-2023,Cancelled
PO002803,SUP018,PROD00016,548,16-09-2023,29-09-2023,Cancelled
PO002804,SUP004,SKU00179,342,02-12-2024,23-12-2024,In Transit
PO002805,SUP022,PROD00191,495,05-03-2025,14-03-2025,Delivered
PO002806,SUP012,SKU00054,305,17-08-2025,10-09-2025,Cancelled
PO002807,SUP018,PROD00164,400,22-08-2023,10-10-2023,Cancelled
PO002808,SUP009,ITM00040,,06-05-2025,28-05-2025,Delivered
PO002809,SUP023,SKU00181,399,20-03-2023,08-04-2023,Delayed
PO002810,SUP020,PROD00044,428,16-08-2023,23-09-2023,Delayed
PO002811,SUP023,PRO00013,131,28-05-2023,12-06-2023,In Transit
PO002812,SUP025,PRO00195,118,12-08-2024,29-09-2024,Delayed
PO002813,SUP019,ITM00034,279,08-05-2025,19-05-2025,Delayed
PO002814,SUP003,ITM00043,289,03-12-2024,16-01-2025,Pending
PO002815,SUP030,SKU00057,212,28-01-2025,17-03-2025,Delivered
PO002816,SUP003,ITM00071,394,22-10-2024,08-12-2024,Pending
PO002817,SUP024,PROD00044,170,17-08-2025,12-09-2025,Cancelled
PO002818,SUP018,PROD00192,472,17-05-2024,23-05-2024,In Transit
PO002819,SUP003,PRO00060,102,26-01-2023,28-02-2023,In Transit
PO002820,SUP025,SKU00143,178,02-04-2023,13-05-2023,Cancelled
PO002821,SUP028,PROD00177,374,19-09-2023,03-10-2023,Delivered
PO002822,SUP018,PROD00006,258,26-02-2023,03-03-2023,Pending
PO002823,SUP028,SKU00141,547,06-11-2024,02-12-2024,In Transit
PO002824,SUP018,PRO00150,127,07-01-2025,20-01-2025,In Transit
PO002825,SUP028,PROD00062,258,03-11-2024,21-11-2024,Cancelled
PO002826,SUP023,PRO00137,525,10-06-2025,27-07-2025,Delivered
PO002827,SUP009,PROD00178,487,14-06-2023,20-07-2023,Cancelled
PO002828,SUP006,PRO00039,323,14-07-2024,07-08-2024,Cancelled
PO002829,SUP001,PROD00049,533,22-06-2023,21-07-2023,Delayed
PO002830,SUP017,PROD00018,336,05-02-2024,13-03-2024,Pending
PO002831,SUP013,PROD00174,81,28-08-2024,02-09-2024,In Transit
PO002832,SUP020,SKU00122,270,08-08-2025,24-09-2025,Cancelled
PO002833,SUP013,PROD00136,269,04-01-2024,13-02-2024,In Transit
PO002834,SUP006,ITM00134,472,06-07-2023,27-07-2023,Delayed
PO002835,SUP018,PRO00156,78,26-01-2025,14-02-2025,Cancelled
PO002836,SUP023,PRO00161,217,25-05-2024,31-05-2024,Cancelled
PO002837,SUP030,ITM00023,469,14-12-2024,01-02-2025,Delayed
PO002838,SUP006,ITM00176,212,13-01-2025,20-02-2025,In Transit
PO002839,SUP012,PROD00045,228,10-01-2025,22-02-2025,Cancelled 
PO002840,SUP027,SKU00196,314,11-04-2024,28-05-2024,Delivered
PO002841,SUP008,PRO00014,117,15-05-2024,10-06-2024,Delivered
PO002842,SUP009,PROD00090,263,29-04-2023,16-06-2023,Pending
PO002843,SUP020,SKU00082,514,31-05-2023,30-06-2023,Pending
PO002844,SUP009,PROD00016,262,06-07-2024,03-07-2024,Pending
PO002845,SUP025,PROD00136,425,10-01-2024,26-02-2024,Delayed
PO002846,SUP003,PROD00024,382,13-08-2023,25-08-2023,In Transit
PO002847,SUP019,PROD00117,341,23-09-2025,17-10-2025,Delivered
PO002848,SUP009,PRO00055,428,03-01-2023,12-02-2023,Cancelled
PO002849,SUP002,SKU00120,237,15-11-2024,25-11-2024,Delivered
PO002850,SUP007,PROD00177,365,11-08-2024,20-08-2024,Delayed
PO002851,SUP015,ITM00036,470,31-12-2023,09-02-2024,Delayed
PO002852,SUP008,PROD00145,511,05-12-2024,19-12-2024,Pending
PO002853,SUP004,SKU00079,475,27-02-2025,15-04-2025,Delivered
PO002854,SUP029,PRO00155,72,25-08-2025,13-10-2025,Cancelled
PO002855,SUP026,SKU00072,321,21-05-2023,07-07-2023,Cancelled
PO002856,SUP019,PRO00183,548,30-11-2023,05-12-2023,Cancelled
PO002857,SUP021,ITM00058,526,21-08-2025,27-09-2025,Delayed
PO002858,SUP003,ITM00112,50,07-07-2025,25-07-2025,In Transit
PO002859,SUP026,SKU00002,160,24-04-2023,05/13/2023,Delayed
PO002860,SUP011,PROD00121,349,17-04-2023,25-05-2023,Pending
PO002861,SUP012,SKU00072,442,02-12-2024,11-12-2024,Cancelled
PO002862,SUP027,SKU00179,242,04-05-2023,13-06-2023,Pending
PO002863,SUP020,PROD00192,111,20-09-2024,05-10-2024,Delivered
PO002864,SUP022,ITM00023,397,08-03-2023,18-04-2023,Pending
PO002865,SUP003,SKU00103,393,27-05-2025,07-07-2025,Delayed
PO002866,SUP022,SKU00143,539,08-01-2023,22-01-2023,Cancelled
PO002867,SUP006,PROD00125,549,29-03-2023,21-04-2023,Delivered
PO002868,SUP028,ITM00033,390,06-02-2025,28-03-2025,
PO002869,SUP008,PRO00146,545,21-01-2024,19-02-2024,Cancelled
PO002870,SUP028,ITM00015,183,23-08-2024,29-09-2024,Pending
PO002871,SUP003,SKU00026,174,21-04-2023,06-06-2023,Cancelled
PO002872,SUP018,PROD00191,104,11-01-2025,04-02-2025,Cancelled
PO002873,SUP002,SKU00101,484,14-12-2023,01-01-2024,Delivered
PO002874,SUP020,PRO00038,169,04-06-2024,01-07-2024,Delivered
PO002875,SUP007,SKU00046,332,15-01-2023,29-01-2023,Delivered
PO002876,SUP020,PRO00074,51,06-06-2024,07-07-2024,Delivered
PO002877,SUP028,PRO00097,245,08-04-2023,17-05-2023,Delivered
PO002878,SUP007,SKU00101,79,13-08-2024,22-08-2024,Delivered
PO002879,SUP026,SKU00009,533,10-02-2024,29-03-2024,Pending
PO002880,SUP003,SKU00002,343,28-09-2024,19-10-2024,
PO002881,SUP007,SKU00141,404,23-08-2025,05-10-2025,Delayed
PO002882,SUP001,SKU00170,201,25-02-2024,03-03-2024, Pending 
PO002883,SUP030,PRO00005,194,10-12-2023,24-01-2024,Delivered
PO002884,SUP005,SKU00140,203,26-07-2024,16-08-2024,Delivered
PO002885,SUP026,PROD00132,314,22-01-2024,10-02-2024,Pending
PO002886,SUP009,PRO00019,92,19-12-2024,23-01-2025,Pending
PO002887,SUP001,ITM00128,492,21-04-2025,02-05-2025,Delivered
PO002888,SUP009,PROD00171,379,05-07-2023,14-07-2023,Pending
PO002889,SUP006,PROD00084,74,25-05-2023,04-07-2023,Delayed
PO002890,SUP029,PROD00048,260,10-06-2025,27-07-2025,Cancelled
PO002891,SUP004,SKU00041,362,27-01-2023,28-02-2023,Delivered
PO002892,SUP001,SKU00181,417,26-10-2023,11-12-2023,Delayed
PO002893,SUP018,PROD00171,154,06-03-2024,02-04-2024,Delayed
PO002894,SUP015,PROD00075,158,18-10-2023,30-10-2023,In Transit
PO002895,SUP010,PRO00146,528,04-01-2025,15-02-2025,In Transit
PO002896,SUP010,PRO00095,274,06-04-2025,28-04-2025,In Transit
PO002897,SUP002,PRO00078,117,18-07-2024,02-08-2024,Delayed
PO002898,SUP010,SKU00141,101,07-10-2024,12-11-2024,Delayed
PO002899,SUP014,PRO00028,54,04-11-2023,16-11-2023,
PO002900,SUP002,PRO00022,308,18-02-2025,05-03-2025,Pending
PO002901,SUP026,ITM00112,383,25-07-2023,17-08-2023,Pending
PO002902,SUP006,ITM00043,136,27-04-2023,26-05-2023,In Transit
PO002903,SUP013,ITM00070,164,21-10-2024,01-11-2024,Cancelled
PO002904,SUP008,SKU00173,338,13-05-2023,20-06-2023,Delivered
PO002905,SUP016,PRO00115,532,04-08-2023,21-08-2023,Delayed
PO002906,SUP009,PROD00084,91,05-06-2024,30-06-2024,Delivered
PO002907,SUP014,ITM00158,86,31-01-2023,16-03-2023,Delivered
PO002908,SUP025,PROD00051,275,04-08-2024,11-08-2024,Cancelled
PO002909,SUP030,PROD00073,200,12-06-2023,21-07-2023,Delayed
PO002910,SUP021,PRO00162,256,13-05-2024,06-06-2024,Delayed
PO002911,SUP030,PRO00119,415,26-01-2024,07-02-2024,Pending
PO002912,SUP006,SKU00179,521,04-04-2024,09-05-2024,Pending
PO002913,SUP009,ITM00050,158,25-04-2024,02-05-2024,Delivered
PO002914,SUP029,PROD00049,541,04-08-2025,21-08-2025,Delayed
PO002915,SUP024,PROD00174,390,03-03-2023,07-04-2023,Delivered
PO002916,SUP019,PROD00018,142,04-07-2024,23-07-2024,Cancelled
PO002917,SUP026,PROD00107,59,29-11-2024,06-12-2024,Delayed
PO002918,SUP030,SKU00061,467,29-10-2023,11-12-2023,In Transit
PO002919,SUP002,ITM00021,159,20-04-2023,29-04-2023,Pending
PO002920,SUP008,PRO00109,117,22-03-2025,10-04-2025,Delivered
PO002921,SUP018,PROD00090,295,11-09-2024,23-10-2024,Delayed
PO002922,SUP023,SKU00093,152,26-08-2025,03-10-2025,Pending
PO002923,SUP020,PRO00032,132,28-02-2023,09-04-2023,Delayed
PO002924,SUP010,PROD00108,433,06-08-2025,16-08-2025,Cancelled
PO002925,SUP017,ITM00077,275,01-09-2025,05-10-2025,Cancelled
PO002926,SUP019,PROD00174,197,11-11-2023,29-12-2023,Delayed
PO002927,SUP025,PROD00167,273,26-08-2025,16-09-2025,Cancelled
PO002928,SUP025,PROD00199,529,05-08-2024,16-09-2024,Delayed
PO002929,SUP014,SKU00098,409,07-02-2025,14-02-2025,Delivered
PO002930,SUP006,PROD00051,522,05-08-2023,22-09-2023,Delayed
PO002931,SUP014,SKU00061,482,28-12-2024,04-01-2025,In Transit
PO002932,SUP006,PRO00085,65,18-05-2025,06-06-2025,Delayed
PO002933,SUP001,ITM00114,312,01/25/2024,18-02-2024,In Transit
PO002934,SUP005,PROD00185,452,20-06-2023,28-06-2023,Pending
PO002935,SUP017,SKU00009,518,15-11-2023,23-11-2023,Delivered
PO002936,SUP023,ITM00110,69,06-04-2023,29-04-2023,Pending
PO002937,SUP025,PROD00164,544,29-01-2023,12-03-2023,Cancelled
PO002938,SUP009,ITM00127,290,26-03-2024,12-05-2024,Delivered
PO002939,SUP008,PROD00165,323,13-03-2023,21-04-2023, Delayed 
PO002940,SUP001,SKU00197,186,17-03-2023,20-04-2023,Delivered
PO002941,SUP020,PROD00090,516,24-09-2025,11-10-2025,Delivered
PO002942,SUP009,ITM00113,138,,06-01-2024,Cancelled
PO002943,SUP023,ITM00043,170,17-01-2024,29-01-2024,Delayed
PO002944,SUP020,PRO00109,,30-05-2023,04-06-2023,Delivered
PO002945,SUP001,PROD00125,121,17-04-2025,27-05-2025,Pending
PO002946,SUP027,PRO00146,412,11-12-2024,23-01-2025,Delayed
PO002947,SUP016,ITM00065,513,18-07-2023,01-08-2023,Cancelled
PO002948,SUP005,SKU00186,550,24-04-2025,29-04-2025,Delayed
PO002949,SUP008,PRO00022,194,13-11-2024,19-12-2024,Delivered
PO002950,SUP004,PROD00174,242,10-02-2025,11-03-2025,Delivered
PO002951,SUP021,PROD00199,140,22-05-2023,03-07-2023,Cancelled
PO002952,SUP018,PRO00109,518,07-04-2024,04-05-2024,Delayed
PO002953,SUP005,ITM00112,235,06-11-2024,18-11-2024,Pending
PO002954,SUP017,ITM00043,380,24-03-2025,02-05-2025,Cancelled
PO002955,SUP008,PRO00151,474,27-05-2023,30-06-2023,Delayed
PO002956,SUP025,PROD00117,229,12-12-2024,13-01-2025,Delivered
PO002957,SUP019,SKU00020,541,26-06-2023,01-07-2023,In Transit
PO002958,SUP029,SKU00072,207,23-08-2025,23-09-2025,Cancelled
PO002959,SUP015,PROD00106,51,05-02-2025,12-03-2025,Delayed
PO002960,SUP019,SKU00138,539,13-05-2025,26-06-2025,In Transit
PO002961,SUP008,SKU00103,220,07-02-2025,28-02-2025,Pending
PO002962,SUP027,PRO00012,278,10-03-2024,16-03-2024,In Transit
PO002963,SUP015,ITM00096,,08/21/2025,10-09-2025,Cancelled
PO002964,SUP026,ITM00112,283,13-05-2023,10-06-2023,Delivered
PO002965,SUP013,PROD00121,230,07-08-2025,21-08-2025,Cancelled
PO002966,SUP005,PRO00148,124,17-09-2024,17-10-2024,Cancelled
PO002967,SUP030,PROD00191,550,27-10-2024,09-11-2024, Pending
PO002968,SUP013,PROD00084,399,10-01-2025,25-01-2025,Cancelled
PO002969,SUP026,PRO00137,148,06-05-2025,11-06-2025,In Transit
PO002970,SUP004,SKU00118,447,06-06-2023,24-07-2023,Delayed
PO002971,SUP012,PROD00106,133,22-07-2025,03-08-2025, Delivered 
PO002972,SUP028,PRO00146,65,23-11-2024,12-12-2024,Pending
PO002973,SUP012,PRO00039,416,16-07-2023,18-08-2023,Pending
PO002974,SUP009,PROD00018,301,15-05-2023,16-06-2023,Cancelled
PO002975,SUP001,PROD00187,342,29-06-2024,21-07-2024,Pending
PO002976,SUP005,SKU00179,146,14-11-2024,05-12-2024,In Transit
PO002977,SUP014,SKU00118,410,16-02-2025,21-03-2025,Delayed
PO002978,SUP012,PRO00013,124,25-02-2024,11-04-2024,In Transit
PO002979,SUP021,PROD00171,494,03-06-2024,08-07-2024,In Transit
PO002980,SUP021,SKU00098,145,24-07-2024,04-08-2024,In Transit
PO002981,SUP014,SKU00197,155,25-09-2025,13-10-2025,Pending
PO002982,SUP028,SKU00035,388,05-02-2024,19-03-2024,In Transit
PO002983,SUP021,ITM00063,243,27-06-2024,17-07-2024,Cancelled
PO002984,SUP002,SKU00190,69,05-09-2024,23-09-2024,Delivered
PO002985,SUP019,PRO00162,192,22-08-2024,01-10-2024,Delayed
PO002986,SUP026,PRO00150,58,07-06-2024,19-06-2024,Pending
PO002987,SUP030,PROD00117,502,04-07-2024,23-07-2024,Cancelled
PO002988,SUP012,ITM00091,532,13-06-2024,08-07-2024,In Transit
PO002989,SUP016,ITM00091,278,21-01-2025,11-03-2025,In Transit
PO002990,SUP001,SKU00159,547,,24-09-2023,Pending
PO002991,SUP020,ITM00189,433,13-12-2024,06-01-2025,Delayed
PO002992,SUP021,ITM00023,429,11-06-2024,22-07-2024,In Transit
PO002993,SUP027,PRO00053,268,29-05-2023,17-07-2023,Delayed
PO002994,SUP013,PRO00100,100,21-07-2024,29-07-2024,Pending
PO002995,SUP025,PRO00037,210,,26-05-2025,Delivered
PO002996,SUP002,SKU00093,134,04-02-2024,28-02-2024,Cancelled
PO002997,SUP006,ITM00111,384,20-11-2023,07-01-2024,In Transit
PO002998,SUP030,PRO00039,62,24-05-2023,02-07-2023,Delayed
PO002999,SUP013,PRO00010,216,28-06-2025,05-08-2025,Pending
PO003000,SUP018,SKU00140,550,06-11-2023,16-12-2023,Delivered
